tile_id,split,set_type,has_s1_hand,has_s2_hand,has_s1_weak,has_s2_weak,has_label_hand,has_s2_index_label_weak,has_pre_s1,has_pre_s2,has_aux,all_modalities_present,s1_hand_path,s2_hand_path,s1_weak_path,s2_weak_path,label_hand_path,s2_weak_label_path,pre_s1_path,pre_s2_path,aux_path,label_flood_pct,label_novalid_pct,label_quality,image_height,image_width,shape_consistent
Colombia_3212081,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3212081_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3212081_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3212081_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3212081_pre_s1.tif,data/pre_s2/Colombia_3212081_pre_s2.tif,data/aux/Colombia_3212081_aux.tif,0.3650665283203125,4.3567657470703125,imbalanced,512,512,False
Colombia_3229730,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3229730_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3229730_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3229730_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3229730_pre_s1.tif,data/pre_s2/Colombia_3229730_pre_s2.tif,data/aux/Colombia_3229730_aux.tif,14.073944091796877,4.7077178955078125,good,512,512,False
Colombia_3229922,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3229922_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3229922_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3229922_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3229922_pre_s1.tif,data/pre_s2/Colombia_3229922_pre_s2.tif,data/aux/Colombia_3229922_aux.tif,2.001953125,12.294769287109377,imbalanced,512,512,False
Colombia_3232843,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3232843_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3232843_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3232843_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3232843_pre_s1.tif,data/pre_s2/Colombia_3232843_pre_s2.tif,data/aux/Colombia_3232843_aux.tif,0.2429962158203125,42.54798889160156,imbalanced,512,512,False
Colombia_323783,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_323783_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_323783_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_323783_S2IndexLabelWeak.tif,data/pre_s1/Colombia_323783_pre_s1.tif,data/pre_s2/Colombia_323783_pre_s2.tif,data/aux/Colombia_323783_aux.tif,2.4707794189453125,1.9866943359375,imbalanced,512,512,False
Colombia_3268272,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3268272_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3268272_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3268272_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3268272_pre_s1.tif,data/pre_s2/Colombia_3268272_pre_s2.tif,data/aux/Colombia_3268272_aux.tif,18.448638916015625,0.0,good,512,512,False
Colombia_3299647,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3299647_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3299647_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3299647_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3299647_pre_s1.tif,data/pre_s2/Colombia_3299647_pre_s2.tif,data/aux/Colombia_3299647_aux.tif,0.569915771484375,29.335403442382812,imbalanced,512,512,False
Colombia_3314079,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3314079_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3314079_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3314079_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3314079_pre_s1.tif,data/pre_s2/Colombia_3314079_pre_s2.tif,data/aux/Colombia_3314079_aux.tif,29.190826416015625,3.63311767578125,good,512,512,False
Colombia_339501,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_339501_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_339501_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_339501_S2IndexLabelWeak.tif,data/pre_s1/Colombia_339501_pre_s1.tif,data/pre_s2/Colombia_339501_pre_s2.tif,data/aux/Colombia_339501_aux.tif,2.7042388916015625,0.0095367431640625,imbalanced,512,512,False
Colombia_3407621,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3407621_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3407621_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3407621_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3407621_pre_s1.tif,data/pre_s2/Colombia_3407621_pre_s2.tif,data/aux/Colombia_3407621_aux.tif,0.3017425537109375,6.964874267578125,imbalanced,512,512,False
Colombia_3437471,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3437471_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3437471_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3437471_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3437471_pre_s1.tif,data/pre_s2/Colombia_3437471_pre_s2.tif,data/aux/Colombia_3437471_aux.tif,0.6072998046875,38.49143981933594,imbalanced,512,512,False
Colombia_3448721,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3448721_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3448721_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3448721_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3448721_pre_s1.tif,data/pre_s2/Colombia_3448721_pre_s2.tif,data/aux/Colombia_3448721_aux.tif,0.598907470703125,31.7535400390625,imbalanced,512,512,False
Colombia_3474345,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3474345_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3474345_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3474345_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3474345_pre_s1.tif,data/pre_s2/Colombia_3474345_pre_s2.tif,data/aux/Colombia_3474345_aux.tif,1.439666748046875,0.0,imbalanced,512,512,False
Colombia_3475994,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3475994_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3475994_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3475994_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3475994_pre_s1.tif,data/pre_s2/Colombia_3475994_pre_s2.tif,data/aux/Colombia_3475994_aux.tif,1.709747314453125,30.23681640625,imbalanced,512,512,False
Colombia_3526814,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3526814_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3526814_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3526814_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3526814_pre_s1.tif,data/pre_s2/Colombia_3526814_pre_s2.tif,data/aux/Colombia_3526814_aux.tif,1.98974609375,8.237838745117188,imbalanced,512,512,False
Colombia_3528803,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3528803_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3528803_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3528803_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3528803_pre_s1.tif,data/pre_s2/Colombia_3528803_pre_s2.tif,data/aux/Colombia_3528803_aux.tif,35.64300537109375,3.704071044921875,good,512,512,False
Colombia_3530155,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3530155_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3530155_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3530155_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3530155_pre_s1.tif,data/pre_s2/Colombia_3530155_pre_s2.tif,data/aux/Colombia_3530155_aux.tif,14.18304443359375,4.4826507568359375,good,512,512,False
Colombia_3567835,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3567835_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3567835_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3567835_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3567835_pre_s1.tif,data/pre_s2/Colombia_3567835_pre_s2.tif,data/aux/Colombia_3567835_aux.tif,1.1875152587890625,16.375350952148438,imbalanced,512,512,False
Colombia_3603165,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3603165_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3603165_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3603165_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3603165_pre_s1.tif,data/pre_s2/Colombia_3603165_pre_s2.tif,data/aux/Colombia_3603165_aux.tif,1.0723114013671875,6.7523956298828125,imbalanced,512,512,False
Colombia_3649710,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3649710_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3649710_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3649710_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3649710_pre_s1.tif,data/pre_s2/Colombia_3649710_pre_s2.tif,data/aux/Colombia_3649710_aux.tif,2.561187744140625,0.0,imbalanced,512,512,False
Colombia_3654279,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3654279_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3654279_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3654279_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3654279_pre_s1.tif,data/pre_s2/Colombia_3654279_pre_s2.tif,data/aux/Colombia_3654279_aux.tif,0.551605224609375,0.0,imbalanced,512,512,False
Colombia_3673756,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3673756_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3673756_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3673756_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3673756_pre_s1.tif,data/pre_s2/Colombia_3673756_pre_s2.tif,data/aux/Colombia_3673756_aux.tif,0.5130767822265625,63.36708068847656,imbalanced,512,512,False
Colombia_367813,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_367813_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_367813_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_367813_S2IndexLabelWeak.tif,data/pre_s1/Colombia_367813_pre_s1.tif,data/pre_s2/Colombia_367813_pre_s2.tif,data/aux/Colombia_367813_aux.tif,4.3529510498046875,0.3864288330078125,imbalanced,512,512,False
Colombia_3681022,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3681022_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3681022_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3681022_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3681022_pre_s1.tif,data/pre_s2/Colombia_3681022_pre_s2.tif,data/aux/Colombia_3681022_aux.tif,4.12445068359375,17.441940307617188,imbalanced,512,512,False
Colombia_3687212,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3687212_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3687212_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3687212_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3687212_pre_s1.tif,data/pre_s2/Colombia_3687212_pre_s2.tif,data/aux/Colombia_3687212_aux.tif,19.418716430664062,0.37078857421875,good,512,512,False
Colombia_3698460,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3698460_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3698460_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3698460_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3698460_pre_s1.tif,data/pre_s2/Colombia_3698460_pre_s2.tif,data/aux/Colombia_3698460_aux.tif,0.5779266357421875,15.103912353515623,imbalanced,512,512,False
Colombia_3709752,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3709752_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3709752_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3709752_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3709752_pre_s1.tif,data/pre_s2/Colombia_3709752_pre_s2.tif,data/aux/Colombia_3709752_aux.tif,45.49140930175781,0.0,good,512,512,False
Colombia_3712068,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3712068_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3712068_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3712068_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3712068_pre_s1.tif,data/pre_s2/Colombia_3712068_pre_s2.tif,data/aux/Colombia_3712068_aux.tif,18.717575073242188,4.2072296142578125,good,512,512,False
Colombia_371969,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_371969_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_371969_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_371969_S2IndexLabelWeak.tif,data/pre_s1/Colombia_371969_pre_s1.tif,data/pre_s2/Colombia_371969_pre_s2.tif,data/aux/Colombia_371969_aux.tif,11.639022827148438,0.240325927734375,good,512,512,False
Colombia_3731809,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3731809_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3731809_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3731809_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3731809_pre_s1.tif,data/pre_s2/Colombia_3731809_pre_s2.tif,data/aux/Colombia_3731809_aux.tif,5.1647186279296875,0.594329833984375,good,512,512,False
Colombia_3740774,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3740774_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3740774_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3740774_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3740774_pre_s1.tif,data/pre_s2/Colombia_3740774_pre_s2.tif,data/aux/Colombia_3740774_aux.tif,1.3500213623046875,2.692413330078125,imbalanced,512,512,False
Colombia_3763125,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3763125_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3763125_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3763125_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3763125_pre_s1.tif,data/pre_s2/Colombia_3763125_pre_s2.tif,data/aux/Colombia_3763125_aux.tif,9.755325317382812,1.36871337890625,good,512,512,False
Colombia_3787157,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3787157_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3787157_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3787157_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3787157_pre_s1.tif,data/pre_s2/Colombia_3787157_pre_s2.tif,data/aux/Colombia_3787157_aux.tif,15.487289428710938,0.0,good,512,512,False
Colombia_3827151,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3827151_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3827151_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3827151_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3827151_pre_s1.tif,data/pre_s2/Colombia_3827151_pre_s2.tif,data/aux/Colombia_3827151_aux.tif,5.0689697265625,12.754058837890623,good,512,512,False
Colombia_3829845,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3829845_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3829845_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3829845_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3829845_pre_s1.tif,data/pre_s2/Colombia_3829845_pre_s2.tif,data/aux/Colombia_3829845_aux.tif,10.462570190429688,0.9944915771484376,good,512,512,False
Colombia_3849530,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3849530_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3849530_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3849530_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3849530_pre_s1.tif,data/pre_s2/Colombia_3849530_pre_s2.tif,data/aux/Colombia_3849530_aux.tif,0.736236572265625,0.82244873046875,imbalanced,512,512,False
Colombia_3861297,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3861297_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3861297_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3861297_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3861297_pre_s1.tif,data/pre_s2/Colombia_3861297_pre_s2.tif,data/aux/Colombia_3861297_aux.tif,5.113983154296875,3.2001495361328125,good,512,512,False
Colombia_3891191,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3891191_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3891191_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3891191_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3891191_pre_s1.tif,data/pre_s2/Colombia_3891191_pre_s2.tif,data/aux/Colombia_3891191_aux.tif,0.7793426513671875,0.2044677734375,imbalanced,512,512,False
Colombia_3906018,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3906018_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3906018_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3906018_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3906018_pre_s1.tif,data/pre_s2/Colombia_3906018_pre_s2.tif,data/aux/Colombia_3906018_aux.tif,17.563247680664062,18.863677978515625,good,512,512,False
Colombia_3923347,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3923347_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3923347_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3923347_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3923347_pre_s1.tif,data/pre_s2/Colombia_3923347_pre_s2.tif,data/aux/Colombia_3923347_aux.tif,17.12493896484375,0.4547119140625,good,512,512,False
Colombia_3930766,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3930766_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3930766_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3930766_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3930766_pre_s1.tif,data/pre_s2/Colombia_3930766_pre_s2.tif,data/aux/Colombia_3930766_aux.tif,61.521148681640625,0.4024505615234375,good,512,512,False
Colombia_3933410,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3933410_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3933410_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3933410_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3933410_pre_s1.tif,data/pre_s2/Colombia_3933410_pre_s2.tif,data/aux/Colombia_3933410_aux.tif,7.39593505859375,0.0,good,512,512,False
Colombia_3943222,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3943222_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3943222_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3943222_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3943222_pre_s1.tif,data/pre_s2/Colombia_3943222_pre_s2.tif,data/aux/Colombia_3943222_aux.tif,0.3292083740234375,43.3837890625,imbalanced,512,512,False
Colombia_3946405,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3946405_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3946405_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3946405_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3946405_pre_s1.tif,data/pre_s2/Colombia_3946405_pre_s2.tif,data/aux/Colombia_3946405_aux.tif,0.4222869873046875,2.0389556884765625,imbalanced,512,512,False
Colombia_3961537,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3961537_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3961537_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3961537_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3961537_pre_s1.tif,data/pre_s2/Colombia_3961537_pre_s2.tif,data/aux/Colombia_3961537_aux.tif,1.7543792724609375,24.395751953125,imbalanced,512,512,False
Colombia_3975194,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3975194_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3975194_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3975194_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3975194_pre_s1.tif,data/pre_s2/Colombia_3975194_pre_s2.tif,data/aux/Colombia_3975194_aux.tif,2.774810791015625,34.81254577636719,imbalanced,512,512,False
Colombia_3986001,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_3986001_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_3986001_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_3986001_S2IndexLabelWeak.tif,data/pre_s1/Colombia_3986001_pre_s1.tif,data/pre_s2/Colombia_3986001_pre_s2.tif,data/aux/Colombia_3986001_aux.tif,1.308441162109375,0.42572021484375,imbalanced,512,512,False
Colombia_4018671,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_4018671_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_4018671_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_4018671_S2IndexLabelWeak.tif,data/pre_s1/Colombia_4018671_pre_s1.tif,data/pre_s2/Colombia_4018671_pre_s2.tif,data/aux/Colombia_4018671_aux.tif,1.22833251953125,20.106124877929688,imbalanced,512,512,False
Colombia_4024873,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_4024873_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_4024873_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_4024873_S2IndexLabelWeak.tif,data/pre_s1/Colombia_4024873_pre_s1.tif,data/pre_s2/Colombia_4024873_pre_s2.tif,data/aux/Colombia_4024873_aux.tif,0.732421875,29.51698303222656,imbalanced,512,512,False
Colombia_4037447,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_4037447_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_4037447_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_4037447_S2IndexLabelWeak.tif,data/pre_s1/Colombia_4037447_pre_s1.tif,data/pre_s2/Colombia_4037447_pre_s2.tif,data/aux/Colombia_4037447_aux.tif,7.4321746826171875,0.66986083984375,good,512,512,False
Colombia_404390,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_404390_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_404390_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_404390_S2IndexLabelWeak.tif,data/pre_s1/Colombia_404390_pre_s1.tif,data/pre_s2/Colombia_404390_pre_s2.tif,data/aux/Colombia_404390_aux.tif,44.087982177734375,0.048828125,good,512,512,False
Colombia_4048847,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_4048847_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_4048847_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_4048847_S2IndexLabelWeak.tif,data/pre_s1/Colombia_4048847_pre_s1.tif,data/pre_s2/Colombia_4048847_pre_s2.tif,data/aux/Colombia_4048847_aux.tif,1.89666748046875,28.174591064453125,imbalanced,512,512,False
Colombia_4054935,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_4054935_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_4054935_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_4054935_S2IndexLabelWeak.tif,data/pre_s1/Colombia_4054935_pre_s1.tif,data/pre_s2/Colombia_4054935_pre_s2.tif,data/aux/Colombia_4054935_aux.tif,4.2072296142578125,0.3875732421875,imbalanced,512,512,False
Colombia_4081242,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_4081242_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_4081242_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_4081242_S2IndexLabelWeak.tif,data/pre_s1/Colombia_4081242_pre_s1.tif,data/pre_s2/Colombia_4081242_pre_s2.tif,data/aux/Colombia_4081242_aux.tif,0.577545166015625,28.254318237304688,imbalanced,512,512,False
Colombia_4099340,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_4099340_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_4099340_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_4099340_S2IndexLabelWeak.tif,data/pre_s1/Colombia_4099340_pre_s1.tif,data/pre_s2/Colombia_4099340_pre_s2.tif,data/aux/Colombia_4099340_aux.tif,2.5775909423828125,2.0900726318359375,imbalanced,512,512,False
Colombia_4106201,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Colombia_4106201_S1Weak.tif,data/sen1floods11/S2Weak/Colombia_4106201_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Colombia_4106201_S2IndexLabelWeak.tif,data/pre_s1/Colombia_4106201_pre_s1.tif,data/pre_s2/Colombia_4106201_pre_s2.tif,data/aux/Colombia_4106201_aux.tif,0.7659912109375,18.88999938964844,imbalanced,512,512,False
